id,body,date,address
98475,"1/2 10Sep 0901:Remittance of PHP300.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:008d11bd9d14",1505005328187,SmartPadala
98476,"10Sep 0902: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:45690df610c7",1505005368988,SmartPadala
98477,#><space><receiver#>,1505005658540,SmartPadala
98478,#><space><receiver#>,1505005792719,SmartPadala
98479,#><space><receiver#>,1505005802041,SmartPadala
98480,"2/2 Bal:PHP4,474.75",1505006535448,SmartPadala
98481,"1/2 10Sep 0922:Remittance of PHP300.00 & commission of PHP11.50 was received from 639474374677.LIBRE ang pag-claim ng iyong customer.Ref:c619accf4771",1505006542380,SmartPadala
98482,"1/2 10Sep 0938:Sent PHP1,700.00 from ENCASHMENT to 529967******4103 at 639985743517.Ref:9448845a1537.Sa next msg,i-type ang customer &receiver cellphone#",1505007518406,SmartPadala
98483,"2/2 &send to 8890.",1505007535558,SmartPadala
98484,"10Sep 0938:Remittance of PHP1,700.00 & fee of PHP37.00 was deducted from your account.Avail bal:PHP10,722.45.Ref:9448845a1537",1505007539947,SmartPadala
98485,"CONFIRM Ref:9448845a1537
Customer Cellphone#:
Receiver Cellphone#:",1505007549261,SmartPadala
98486,"10Sep 0939: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:9448845a1537",1505007588960,SmartPadala
98487,"1/2 10Sep 0940:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639201251956.LIBRE ang pag-claim ng iyong customer.Ref:b6ad265881bc",1505007629204,SmartPadala
98488,"2/2 Bal:PHP5,486.25",1505007633877,SmartPadala
98489,#><space><receiver#>,1505008058194,SmartPadala
98490,"2/2 Bal:PHP7,003.50",1505009108900,SmartPadala
98491,"1/2 10Sep 1003:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639184153051.LIBRE ang pag-claim ng iyong customer.Ref:d7db6b32e70c",1505009113535,SmartPadala
98492,"1/2 10Sep 1052:Remittance of PHP500.00 & commission of PHP11.50 was received from 639295296577.LIBRE ang pag-claim ng iyong customer.Ref:d7aaa7b302cf",1505012093131,SmartPadala
98493,"2/2 Bal:PHP11,766.75",1505011980714,SmartPadala
98494,"10Sep 1038:Remittance of PHP1,500.00 & commission of PHP17.25 was added to your account.Avail Bal:PHP11,255.25.Ref:897837f45c11",1505011176139,SmartPadala
98495,"10Sep 1036: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:aa3fed447cce",1505010966886,SmartPadala
98496,"CONFIRM Ref:aa3fed447cce
Customer Cellphone#:
Receiver Cellphone#:",1505010924123,SmartPadala
98497,"10Sep 1035:Remittance of PHP1,000.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP9,703.95.Ref:aa3fed447cce",1505010921280,SmartPadala
98498,"2/2 &send to 8890.",1505010917825,SmartPadala
98499,"1/2 10Sep 1035:Sent PHP1,000.00 from ENCASHMENT to 557751******9102 at 639089798888.Ref:aa3fed447cce.Sa next msg,i-type ang customer &receiver cellphone#",1505010913657,SmartPadala
98500,"2/2 Bal:PHP9,738.00",1505010753819,SmartPadala
98501,"1/2 10Sep 1032:Remittance of PHP2,000.00 & commission of PHP23.00 was received from 639082955907.LIBRE ang pag-claim ng iyong customer.Ref:67ac016a28aa",1505010749155,SmartPadala
98502,"2/2 Bal:PHP7,715.00",1505009453020,SmartPadala
98503,"1/2 10Sep 1010:Remittance of PHP700.00 & commission of PHP11.50 was received from 639999832722.LIBRE ang pag-claim ng iyong customer.Ref:1860b95a1ff9",1505009435959,SmartPadala
98504,"1/2 10Sep 1003:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639184153051.LIBRE ang pag-claim ng iyong customer.Ref:d7db6b32e70c",1505009115563,SmartPadala
98505,"2/2 Bal:PHP7,003.50",1505009108872,SmartPadala
98506,"2/2 Bal:PHP5,486.25",1505007634022,SmartPadala
98507,"1/2 10Sep 0940:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639201251956.LIBRE ang pag-claim ng iyong customer.Ref:b6ad265881bc",1505007629228,SmartPadala
98508,"10Sep 0938:Remittance of PHP1,700.00 & fee of PHP37.00 was deducted from your account.Avail bal:PHP10,722.45.Ref:9448845a1537",1505007541487,SmartPadala
98509,"1/2 10Sep 0938:Sent PHP1,700.00 from ENCASHMENT to 529967******4103 at 639985743517.Ref:9448845a1537.Sa next msg,i-type ang customer &receiver cellphone#",1505007518400,SmartPadala
98510,"1/2 10Sep 0922:Remittance of PHP300.00 & commission of PHP11.50 was received from 639474374677.LIBRE ang pag-claim ng iyong customer.Ref:c619accf4771",1505006542337,SmartPadala
98511,"2/2 Bal:PHP4,474.75",1505006535433,SmartPadala
98512,"1/2 10Sep 0901:Remittance of PHP300.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:008d11bd9d14",1505005328180,SmartPadala
98513,"2/2 Bal:PHP4,163.25",1505005314086,SmartPadala
98514,"10Sep 0900:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP12,459.45.Ref:45690df610c7",1505005304668,SmartPadala
98515,"10Sep 0855:Remittance of PHP520.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP12,977.95.Ref:77737f344206",1505005295168,SmartPadala
98516,"1/2 10Sep 0855:Sent PHP520.00 from ENCASHMENT to 557751******7107 at 639475377967.Ref:77737f344206.Sa next msg,i-type ang customer &receiver cellphone#",1505005290681,SmartPadala
98517,"10Sep 0853:Remittance of PHP5,000.00 & fee of PHP92.50 was deducted from your account.Avail bal:PHP13,516.45.Ref:a973906071d9",1505005286818,SmartPadala
98518,"1/2 10Sep 0853:Sent PHP5,000.00 from ENCASHMENT to 557751******6102 at 639202070288.Ref:a973906071d9.Sa next msg,i-type ang customer &receiver cellphone#",1505005278370,SmartPadala
98519,"1/2 10Sep 0900:Sent PHP500.00 from ENCASHMENT to 557751******1108 at 639496937010.Ref:45690df610c7.Sa next msg,i-type ang customer &receiver cellphone#",1505005239194,SmartPadala
98520,"2/2 Bal:PHP3,851.75",1505003576565,SmartPadala
98521,"1/2 10Sep 0832:Remittance of PHP500.00 & commission of PHP11.50 was received from 639214113159.LIBRE ang pag-claim ng iyong customer.Ref:6d4dd86fc0a1",1505003571218,SmartPadala
98522,"10Sep 0818:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP18,608.95.Ref:f6b9303b869b",1505002729938,SmartPadala
98523,"1/2 10Sep 0818:Sent PHP500.00 from ENCASHMENT to 557751******2102 at 639293115206.Ref:f6b9303b869b.Sa next msg,i-type ang customer &receiver cellphone#",1505002724978,SmartPadala
98524,"10Sep 0804:Remittance of PHP2,000.00 & fee of PHP7.00 was deducted from your account.Avail bal:PHP19,127.45.Ref:d455c08659dc",1505001852905,SmartPadala
98525,"10Sep 0804: Sent PHP2,000.00 from ENCASHMENT to 529967******3102 at 639462734503. Ref.d455c08659dc",1505001845752,SmartPadala
98526,"1/2 10Sep 0756:Sent PHP300.00 from ENCASHMENT to 529967******3116 at 639186908618.Ref:ed500d5988c3.Sa next msg,i-type ang customer &receiver cellphone#",1505001414514,SmartPadala
98527,"10Sep 0756:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP21,134.45.Ref:ed500d5988c3",1505001397957,SmartPadala
98528,"2/2 Bal:PHP3,340.25",1505000772870,SmartPadala
98529,"1/2 10Sep 0746:Remittance of PHP1,800.00 & commission of PHP23.00 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:9a93f3ddfd01",1505000763219,SmartPadala
98530,"1/2 10Sep 0743:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639192553311.LIBRE ang pag-claim ng iyong customer.Ref:fced44cc1de6",1505000707256,SmartPadala
98531,"2/2 Bal:PHP1,517.25",1505000609591,SmartPadala
98532,"2/2 &send to 8890.",1505014165044,SmartPadala
98533,"CONFIRM Ref:b00a17d35b66
Customer Cellphone#:
Receiver Cellphone#:",1505014174257,SmartPadala
98534,"10Sep 1130: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:b00a17d35b66",1505014226998,SmartPadala
98535,"1/2 10Sep 1129:Sent PHP1,000.00 from ENCASHMENT to 529967******2109 at 639306215687.Ref:b00a17d35b66.Sa next msg,i-type ang customer &receiver cellphone#",1505014263695,SmartPadala
98536,"10Sep 1129:Remittance of PHP1,000.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP8,685.45.Ref:b00a17d35b66",1505014267197,SmartPadala
98537,"10Sep 1135: Sent PHP500.00 from ENCASHMENT to 529967******5108 at 639213213015. Ref.835d77bb6929",1505014525731,SmartPadala
98538,"CONFIRM Ref:7adba807db76
Customer Cellphone#:
Receiver Cellphone#:",1505014679244,SmartPadala
98539,"10Sep 1135:Remittance of PHP500.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP8,181.95.Ref:835d77bb6929",1505014685998,SmartPadala
98540,"2/2 &send to 8890.",1505014688284,SmartPadala
98541,"1/2 10Sep 1138:Sent PHP500.00 from ENCASHMENT to 529967******0100 at 639474437335.Ref:7adba807db76.Sa next msg,i-type ang customer &receiver cellphone#",1505014699678,SmartPadala
98542,"10Sep 1138:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,663.45.Ref:7adba807db76",1505014700098,SmartPadala
98543,"1/2 10Sep 1141:Remittance of PHP450.00 & commission of PHP11.50 was received from 639204337710.LIBRE ang pag-claim ng iyong customer.Ref:084896b82a4f",1505014869159,SmartPadala
98544,"2/2 Bal:PHP12,228.25",1505014879841,SmartPadala
98545,"10Sep 1141: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:7adba807db76",1505014906003,SmartPadala
98546,#><space><receiver#>,1505015205275,SmartPadala
98547,#><space><receiver#>,1505015227074,SmartPadala
98548,#><space><receiver#>,1505015241181,SmartPadala
98549,"1/2 10Sep 1147:Remittance of PHP500.00 & commission of PHP11.50 was received from 639107701577.LIBRE ang pag-claim ng iyong customer.Ref:3f1acc4e3d79",1505015252221,SmartPadala
98550,"2/2 Bal:PHP12,739.75",1505015262929,SmartPadala
98551,#><space><receiver#>,1505015288848,SmartPadala
98552,"10Sep 1200:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP13,251.25.Ref:1266fa4b5679",1505016034903,SmartPadala
98553,"10Sep 1200:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP13,251.25.Ref:1266fa4b5679",1505016034892,SmartPadala
98554,"2/2 Bal:PHP12,739.75",1505015262922,SmartPadala
98555,"1/2 10Sep 1147:Remittance of PHP500.00 & commission of PHP11.50 was received from 639107701577.LIBRE ang pag-claim ng iyong customer.Ref:3f1acc4e3d79",1505015252210,SmartPadala
98556,"10Sep 1141: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:7adba807db76",1505014906000,SmartPadala
98557,"2/2 Bal:PHP12,228.25",1505014879880,SmartPadala
98558,"1/2 10Sep 1141:Remittance of PHP450.00 & commission of PHP11.50 was received from 639204337710.LIBRE ang pag-claim ng iyong customer.Ref:084896b82a4f",1505014869145,SmartPadala
98559,"10Sep 1138:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,663.45.Ref:7adba807db76",1505014700730,SmartPadala
98560,"1/2 10Sep 1138:Sent PHP500.00 from ENCASHMENT to 529967******0100 at 639474437335.Ref:7adba807db76.Sa next msg,i-type ang customer &receiver cellphone#",1505014700048,SmartPadala
98561,"2/2 &send to 8890.",1505014688301,SmartPadala
98562,"10Sep 1135:Remittance of PHP500.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP8,181.95.Ref:835d77bb6929",1505014685982,SmartPadala
98563,"CONFIRM Ref:7adba807db76
Customer Cellphone#:
Receiver Cellphone#:",1505014679238,SmartPadala
98564,"10Sep 1135: Sent PHP500.00 from ENCASHMENT to 529967******5108 at 639213213015. Ref.835d77bb6929",1505014525726,SmartPadala
98565,"10Sep 1129:Remittance of PHP1,000.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP8,685.45.Ref:b00a17d35b66",1505014267195,SmartPadala
98566,"1/2 10Sep 1129:Sent PHP1,000.00 from ENCASHMENT to 529967******2109 at 639306215687.Ref:b00a17d35b66.Sa next msg,i-type ang customer &receiver cellphone#",1505014263682,SmartPadala
98567,"10Sep 1130: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:b00a17d35b66",1505014226989,SmartPadala
98568,"CONFIRM Ref:b00a17d35b66
Customer Cellphone#:
Receiver Cellphone#:",1505014174252,SmartPadala
98569,"2/2 &send to 8890.",1505014164994,SmartPadala
98649,"10Sep 1302:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP13,762.75.Ref:1425feb86624",1505019772020,SmartPadala
98650,"1/2 10Sep 1356:Remittance of PHP400.00 & commission of PHP11.50 was received from 639214866488.LIBRE ang pag-claim ng iyong customer.Ref:0155552dcf7e",1505022998471,SmartPadala
98651,"2/2 Bal:PHP14,174.25",1505022985741,SmartPadala
98652,"10Sep 1338: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:c1304b0895a2",1505021925198,SmartPadala
98653,"CONFIRM Ref:c1304b0895a2
Customer Cellphone#:
Receiver Cellphone#:",1505021879851,SmartPadala
98654,"10Sep 1334:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,344.95.Ref:c1304b0895a2",1505021877076,SmartPadala
98655,"1/2 10Sep 1334:Sent PHP300.00 from ENCASHMENT to 557751******5105 at 639981537562.Ref:c1304b0895a2.Sa next msg,i-type ang customer &receiver cellphone#",1505021873901,SmartPadala
98656,"2/2 &send to 8890.",1505021869920,SmartPadala
98657,"10Sep 1302:Remittance of PHP500.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP13,762.75.Ref:1425feb86624",1505019772051,SmartPadala
98667,"2/2 Bal:PHP14,785.75",1505023945486,SmartPadala
98668,"1/2 10Sep 1412:Remittance of PHP600.00 & commission of PHP11.50 was received from 639491440131.LIBRE ang pag-claim ng iyong customer.Ref:ae5b490352bd",1505023934247,SmartPadala
98763,"2/2 Bal:PHP16,808.75",1505024727791,SmartPadala
98764,"1/2 10Sep 1425:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639396554100.LIBRE ang pag-claim ng iyong customer.Ref:87b48e9c3362",1505024743900,SmartPadala
98765,"2017-09-10 14:23:55: Received PHP1,000.00 from EXPRESSPAY w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:eaff84190c94 Bal:",1505025027382,SMARTMoney
98766," PHP15797.25. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505025027405,SMARTMoney
98767,"2/2 Bal:PHP17,320.25",1505025122773,SmartPadala
98768,"1/2 10Sep 1430:Remittance of PHP500.00 & commission of PHP11.50 was received from 639989582536.LIBRE ang pag-claim ng iyong customer.Ref:19097129e3f0",1505025134773,SmartPadala
98769,"2/2 Bal:PHP20,354.75",1505027157907,SmartPadala
98770,"1/2 10Sep 1505:Remittance of PHP3,000.00 & commission of PHP34.50 was received from 639478056466.LIBRE ang pag-claim ng iyong customer.Ref:73f97fab55ec",1505027256238,SmartPadala
98771,"1/2 10Sep 1534:Sent PHP300.00 from ENCASHMENT to 557751******1100 at 639093933290.Ref:5b1b2ef902e4.Sa next msg,i-type ang customer &receiver cellphone#",1505028842224,SmartPadala
98772,"2/2 &send to 8890.",1505028845915,SmartPadala
98773,"10Sep 1534:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,026.45.Ref:5b1b2ef902e4",1505028849305,SmartPadala
98774,"CONFIRM Ref:5b1b2ef902e4
Customer Cellphone#:
Receiver Cellphone#:",1505028852153,SmartPadala
98775,"10Sep 1535: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:5b1b2ef902e4",1505028952862,SmartPadala
98776,"2/2 Bal:PHP20,666.25",1505029080747,SmartPadala
98777,"1/2 10Sep 1536:Remittance of PHP300.00 & commission of PHP11.50 was received from 639475333933.LIBRE ang pag-claim ng iyong customer.Ref:494395af499d",1505029084890,SmartPadala
98778,"1/2 10Sep 1538:Remittance of PHP300.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:e042062eb132",1505029130188,SmartPadala
98779,"2/2 Bal:PHP20,977.75",1505029134768,SmartPadala
98780,"2/2 Bal:PHP22,195.00",1505029516736,SmartPadala
98781,"1/2 10Sep 1545:Remittance of PHP1,200.00 & commission of PHP17.25 was received from 639984362223.LIBRE ang pag-claim ng iyong customer.Ref:1bd843040e16",1505029533382,SmartPadala
98782,"1/2 10Sep 1545:Remittance of PHP1,200.00 & commission of PHP17.25 was received from 639984362223.LIBRE ang pag-claim ng iyong customer.Ref:1bd843040e16",1505029533366,SmartPadala
98783,"2/2 Bal:PHP22,195.00",1505029516726,SmartPadala
98784,"2/2 Bal:PHP20,977.75",1505029135637,SmartPadala
98785,"1/2 10Sep 1538:Remittance of PHP300.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:e042062eb132",1505029130182,SmartPadala
98786,"1/2 10Sep 1536:Remittance of PHP300.00 & commission of PHP11.50 was received from 639475333933.LIBRE ang pag-claim ng iyong customer.Ref:494395af499d",1505029094546,SmartPadala
98787,"2/2 Bal:PHP20,666.25",1505029080751,SmartPadala
98788,"10Sep 1535: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:5b1b2ef902e4",1505028952829,SmartPadala
98789,"CONFIRM Ref:5b1b2ef902e4
Customer Cellphone#:
Receiver Cellphone#:",1505028852133,SmartPadala
98790,"10Sep 1534:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP7,026.45.Ref:5b1b2ef902e4",1505028849362,SmartPadala
98791,"2/2 &send to 8890.",1505028845928,SmartPadala
98792,"1/2 10Sep 1534:Sent PHP300.00 from ENCASHMENT to 557751******1100 at 639093933290.Ref:5b1b2ef902e4.Sa next msg,i-type ang customer &receiver cellphone#",1505028842215,SmartPadala
98793,"1/2 10Sep 1505:Remittance of PHP3,000.00 & commission of PHP34.50 was received from 639478056466.LIBRE ang pag-claim ng iyong customer.Ref:73f97fab55ec",1505027256250,SmartPadala
98794,"2/2 Bal:PHP20,354.75",1505027157897,SmartPadala
98795,"1/2 10Sep 1430:Remittance of PHP500.00 & commission of PHP11.50 was received from 639989582536.LIBRE ang pag-claim ng iyong customer.Ref:19097129e3f0",1505025134768,SmartPadala
98796,"2/2 Bal:PHP17,320.25",1505025122764,SmartPadala
98797,"2017-09-10 14:23:55: Received PHP1,000.00 from EXPRESSPAY w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:eaff84190c94 Bal: PHP15797.25. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1505025027430,SMARTMoney
98798,"1/2 10Sep 1425:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639396554100.LIBRE ang pag-claim ng iyong customer.Ref:87b48e9c3362",1505024743937,SmartPadala
98799,"2/2 Bal:PHP16,808.75",1505024727749,SmartPadala
98800,#><space><receiver#>,1505030632966,SmartPadala
98801,#><space><receiver#>,1505030653051,SmartPadala
98802,"2/2 Bal:PHP22,706.50",1505031041580,SmartPadala
98803,"1/2 10Sep 1610:Remittance of PHP500.00 & commission of PHP11.50 was received from 639293944291.LIBRE ang pag-claim ng iyong customer.Ref:ab4b8117c7e3",1505031143130,SmartPadala
98804,"2/2 Bal:PHP23,218.00",1505031255554,SmartPadala
98805,"1/2 10Sep 1614:Remittance of PHP500.00 & commission of PHP11.50 was received from 639291517630.LIBRE ang pag-claim ng iyong customer.Ref:ac748af361cb",1505031274420,SmartPadala
98806,"1/2 10Sep 1637:Remittance of PHP400.00 & commission of PHP11.50 was received from 639081496158.LIBRE ang pag-claim ng iyong customer.Ref:3bd3e43c650b",1505032646143,SmartPadala
98807,"2/2 Bal:PHP23,629.50",1505032664337,SmartPadala
98808,"2/2 Bal:PHP25,146.75",1505035475747,SmartPadala
98809,"1/2 10Sep 1724:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639297557765.LIBRE ang pag-claim ng iyong customer.Ref:f83e0ff2ac01",1505035489220,SmartPadala
98810,"1/2 10Sep 1749:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639215568716.LIBRE ang pag-claim ng iyong customer.Ref:f640e96252f9",1505036949154,SmartPadala
98811,"2/2 Bal:PHP26,664.00",1505036957771,SmartPadala
98812,"2/2 Bal:PHP28,687.00",1505036988104,SmartPadala
98813,"1/2 10Sep 1749:Remittance of PHP2,000.00 & commission of PHP23.00 was received from 639296238311.LIBRE ang pag-claim ng iyong customer.Ref:0e86d6446a23",1505037077245,SmartPadala
98814,"10Sep 1758:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP6,507.95.Ref:c2d820988b06",1505037514997,SmartPadala
98815,"CONFIRM Ref:c2d820988b06
Customer Cellphone#:
Receiver Cellphone#:",1505037520269,SmartPadala
98816,"2/2 &send to 8890.",1505037525776,SmartPadala
98817,"1/2 10Sep 1758:Sent PHP500.00 from ENCASHMENT to 557751******7108 at 639297703941.Ref:c2d820988b06.Sa next msg,i-type ang customer &receiver cellphone#",1505037537188,SmartPadala
98818,"2/2 Bal:PHP29,698.50",1505037737694,SmartPadala
98819,"1/2 10Sep 1802:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639208147020.LIBRE ang pag-claim ng iyong customer.Ref:f4c689cf5e85",1505037753155,SmartPadala
98820,"10Sep 1804:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP5,989.45.Ref:685a60b85055",1505037880935,SmartPadala
98821,"2/2 &send to 8890.",1505037900794,SmartPadala
98822,"1/2 10Sep 1804:Sent PHP500.00 from ENCASHMENT to 557751******4108 at 639497272823.Ref:685a60b85055.Sa next msg,i-type ang customer &receiver cellphone#",1505037904181,SmartPadala
98823,"CONFIRM Ref:685a60b85055
Customer Cellphone#:
Receiver Cellphone#:",1505037914761,SmartPadala
98824,"1/2 10Sep 1806:Remittance of PHP500.00 & commission of PHP11.50 was received from 639498562525.LIBRE ang pag-claim ng iyong customer.Ref:6f928b3fff4e",1505037963758,SmartPadala
98825,"10Sep 1807: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:685a60b85055",1505038028980,SmartPadala
98826,#><space><receiver#>,1505038035896,SmartPadala
98827,#><space><receiver#>,1505038052143,SmartPadala
98828,"2/2 Bal:PHP30,210.00",1505038057821,SmartPadala
98829,"2/2 Bal:PHP30,721.50",1505039429713,SmartPadala
98830,"1/2 10Sep 1830:Remittance of PHP500.00 & commission of PHP11.50 was received from 639995953470.LIBRE ang pag-claim ng iyong customer.Ref:7ea284e028c3",1505039446018,SmartPadala
98831,"10Sep 1847:Remittance of PHP180.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP30,913.00.Ref:7987003f1d4a",1505040576574,SmartPadala
98832,"10Sep 1910: Sent PHP450.00 from ENCASHMENT to 557751******5128 at 639204765520. Ref.275bb44f9ee1",1505041798362,SmartPadala
98833,"10Sep 1910:Remittance of PHP450.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP5,535.95.Ref:275bb44f9ee1",1505041803980,SmartPadala
98834,#><space><receiver#>,1505042223837,SmartPadala
98835,"2/2 Bal:PHP31,624.50",1505044378150,SmartPadala
98836,"1/2 10Sep 1952:Remittance of PHP700.00 & commission of PHP11.50 was received from 639184732775.LIBRE ang pag-claim ng iyong customer.Ref:f19536f89f54",1505044392931,SmartPadala
98837,"11Sep 0600:Remittance of PHP500.00 & commission of PHP11.50 was received from 639494704833.LIBRE ang pag-claim ng iyong customer.Ref:b192c5f60b32 Bal:PHP511.50",1505080950146,SmartPadala
98838,"1/2 10Sep 1952:Remittance of PHP700.00 & commission of PHP11.50 was received from 639184732775.LIBRE ang pag-claim ng iyong customer.Ref:f19536f89f54",1505044392918,SmartPadala
98839,"2/2 Bal:PHP31,624.50",1505044378147,SmartPadala
98840,"10Sep 1910:Remittance of PHP450.00 & fee of PHP3.50 was deducted from your account.Avail bal:PHP5,535.95.Ref:275bb44f9ee1",1505041803964,SmartPadala
98841,"10Sep 1910: Sent PHP450.00 from ENCASHMENT to 557751******5128 at 639204765520. Ref.275bb44f9ee1",1505041798346,SmartPadala
98842,"10Sep 1847:Remittance of PHP180.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP30,913.00.Ref:7987003f1d4a",1505040576516,SmartPadala
98843,"1/2 10Sep 1830:Remittance of PHP500.00 & commission of PHP11.50 was received from 639995953470.LIBRE ang pag-claim ng iyong customer.Ref:7ea284e028c3",1505039446007,SmartPadala
98844,"2/2 Bal:PHP30,721.50",1505039429701,SmartPadala
98845,"2/2 Bal:PHP30,210.00",1505038057798,SmartPadala
98846,"1/2 10Sep 1806:Remittance of PHP500.00 & commission of PHP11.50 was received from 639498562525.LIBRE ang pag-claim ng iyong customer.Ref:6f928b3fff4e",1505037963754,SmartPadala
98847,"1/2 10Sep 1804:Sent PHP500.00 from ENCASHMENT to 557751******4108 at 639497272823.Ref:685a60b85055.Sa next msg,i-type ang customer &receiver cellphone#",1505037905735,SmartPadala
98848,"10Sep 1804:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP5,989.45.Ref:685a60b85055",1505037880926,SmartPadala
98849,"1/2 10Sep 1802:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639208147020.LIBRE ang pag-claim ng iyong customer.Ref:f4c689cf5e85",1505037753151,SmartPadala
98850,"2/2 Bal:PHP29,698.50",1505037737683,SmartPadala
98851,"1/2 10Sep 1758:Sent PHP500.00 from ENCASHMENT to 557751******7108 at 639297703941.Ref:c2d820988b06.Sa next msg,i-type ang customer &receiver cellphone#",1505037537185,SmartPadala
98852,"10Sep 1758:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP6,507.95.Ref:c2d820988b06",1505037514985,SmartPadala
98853,"1/2 10Sep 1749:Remittance of PHP2,000.00 & commission of PHP23.00 was received from 639296238311.LIBRE ang pag-claim ng iyong customer.Ref:0e86d6446a23",1505037076866,SmartPadala
98854,"2/2 Bal:PHP28,687.00",1505036988235,SmartPadala
98855,"2/2 Bal:PHP26,664.00",1505036957758,SmartPadala
98856,"1/2 10Sep 1749:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639215568716.LIBRE ang pag-claim ng iyong customer.Ref:f640e96252f9",1505036949145,SmartPadala
98857,"1/2 10Sep 1724:Remittance of PHP1,500.00 & commission of PHP17.25 was received from 639297557765.LIBRE ang pag-claim ng iyong customer.Ref:f83e0ff2ac01",1505035489175,SmartPadala
98858,"2/2 Bal:PHP25,146.75",1505035475745,SmartPadala
98859,"2/2 Bal:PHP23,629.50",1505032664333,SmartPadala
98860,"1/2 10Sep 1637:Remittance of PHP400.00 & commission of PHP11.50 was received from 639081496158.LIBRE ang pag-claim ng iyong customer.Ref:3bd3e43c650b",1505032646123,SmartPadala
98861,"1/2 10Sep 1614:Remittance of PHP500.00 & commission of PHP11.50 was received from 639291517630.LIBRE ang pag-claim ng iyong customer.Ref:ac748af361cb",1505031274419,SmartPadala
98862,"2/2 Bal:PHP23,218.00",1505031255548,SmartPadala
98863,"1/2 10Sep 1610:Remittance of PHP500.00 & commission of PHP11.50 was received from 639293944291.LIBRE ang pag-claim ng iyong customer.Ref:ab4b8117c7e3",1505031143122,SmartPadala
98864,"2/2 Bal:PHP22,706.50",1505031041590,SmartPadala
98937,"2/2 Bal:PHP1,443.00",1505089029758,SmartPadala
